animation,[ˌæni'meiʃən],n.,活泼，有生气；卡通制作,[animation](http://www.wordcyclopedia.com/english?animation)
animosity,[ˌæni'mɔsiti],n.,憎恶，仇恨,[animosity](http://www.wordcyclopedia.com/english?animosity)
animus,['æniməs],n.,敌意，憎恨,[animus](http://www.wordcyclopedia.com/english?animus)
annals,['ænəlz],n.,编年史,[annals](http://www.wordcyclopedia.com/english?annals)
annexation,[ˌænek'seiʃən],n.,并吞，合并,[annexation](http://www.wordcyclopedia.com/english?annexation)
annihilate,[ə'naiəlet],v.,消灭,[annihilate](http://www.wordcyclopedia.com/english?annihilate)
annotate,['ænəuteit],v.,注解,[annotate](http://www.wordcyclopedia.com/english?annotate)
announce,[ə'nauns],v.,宣布，发表；通报„的到来,[announce](http://www.wordcyclopedia.com/english?announce)
annoy,[ə'nɔi],v.,惹恼；打搅，骚扰,[annoy](http://www.wordcyclopedia.com/english?annoy)
annul,[ə'nʌl],v.,宣告无效；取消,[annul](http://www.wordcyclopedia.com/english?annul)
anomalous,[ə'nɔmələs],a.,反常的；不规则的,[anomalous](http://www.wordcyclopedia.com/english?anomalous)
anomaly,[ə'nɔməli],n.,异常，反常,[anomaly](http://www.wordcyclopedia.com/english?anomaly)
anonymity,[ˌænə'nimiti],n.,无名，匿名,[anonymity](http://www.wordcyclopedia.com/english?anonymity)
anonymous,[ə'nɔniməs],a.,匿名的,[anonymous](http://www.wordcyclopedia.com/english?anonymous)
anorexia,[ˌænə(u)'reksiə],n.,厌食症,[anorexia](http://www.wordcyclopedia.com/english?anorexia)
antagonism,[æn'tæɡənizəm],n.,反抗，敌意,[antagonism](http://www.wordcyclopedia.com/english?antagonism)
antagonize,[æn'tæɡənaiz],v.,使对抗；与„对抗,[antagonize](http://www.wordcyclopedia.com/english?antagonize)
Antarctic,[æn'tɑ:ktik],a.,南极的,[Antarctic](http://www.wordcyclopedia.com/english?Antarctic)
antecedence,[ænti'si:dəns],n.,居先，优先,[antecedence](http://www.wordcyclopedia.com/english?antecedence)
antecedent,[ˌænti'si:dənt],n.,先行的,[antecedent](http://www.wordcyclopedia.com/english?antecedent)
antediluvian,[ˌæntidi'lu:viən],a.,史前的；陈旧的,[antediluvian](http://www.wordcyclopedia.com/english?antediluvian)
antenna,[æn'tenə],n.,触角；天线,[antenna](http://www.wordcyclopedia.com/english?antenna)
anterior,[æn'tiəriə],a.,较早的，以前的,[anterior](http://www.wordcyclopedia.com/english?anterior)
anthem,['ænθəm],n.,圣歌；赞美歌，国歌,[anthem](http://www.wordcyclopedia.com/english?anthem)
anthology,[æn'θɔlədʒi],n.,诗集，文选,[anthology](http://www.wordcyclopedia.com/english?anthology)
anthropologist,[ˌænθrə'pɔlədʒist],n.,人类学家,[anthropologist](http://www.wordcyclopedia.com/english?anthropologist)
antibiotic,[ˌæntibai'ɔtik],n.,抗菌的,[antibiotic](http://www.wordcyclopedia.com/english?antibiotic)
antibody,['æntiˌbɔdi],n.,抗体(身体中的抗病物质),[antibody](http://www.wordcyclopedia.com/english?antibody)
antic,['æntik],a.,古怪的,[antic](http://www.wordcyclopedia.com/english?antic)
anticipate,[æn'tisipeit],v.,预期，期待,[anticipate](http://www.wordcyclopedia.com/english?anticipate)
anticipatory,[æn'tisipeitəri],a.,预想的，预期的,[anticipatory](http://www.wordcyclopedia.com/english?anticipatory)
anticlimax,[ˌænti'klaimæks],n.,令人扫兴的结局;（演讲）突降法,[anticlimax](http://www.wordcyclopedia.com/english?anticlimax)
antidote,['æntidəut],n.,解毒药,[antidote](http://www.wordcyclopedia.com/english?antidote)
antihistamine,[ˌænti'histəmi(:)n],n.,(治疗过敏的)抗组胺剂,[antihistamine](http://www.wordcyclopedia.com/english?antihistamine)
antipathy,[æn'tipəθi],n.,反感，厌恶,[antipathy](http://www.wordcyclopedia.com/english?antipathy)
antiquated,['æntikweitid],a.,陈旧的，过时的,[antiquated](http://www.wordcyclopedia.com/english?antiquated)
antique,[æn'ti:k],a.,古物，古董,[antique](http://www.wordcyclopedia.com/english?antique)
antiquity,[æn'tikwiti],n.,古；古人；古迹,[antiquity](http://www.wordcyclopedia.com/english?antiquity)
antiseptic,[ˌænti'septik],n.,防腐的,[antiseptic](http://www.wordcyclopedia.com/english?antiseptic)
antithesis,[æn'tiθisis],n.,对立；相对,[antithesis](http://www.wordcyclopedia.com/english?antithesis)
anvil,['ænvil],n.,铁砧,[anvil](http://www.wordcyclopedia.com/english?anvil)
aorta,[ei'ɔ:tə],n.,主动脉,[aorta](http://www.wordcyclopedia.com/english?aorta)
apex,['eipeks],n.,顶点，最高点,[apex](http://www.wordcyclopedia.com/english?apex)
aphorism,['æfərizm],n.,格言,[aphorism](http://www.wordcyclopedia.com/english?aphorism)
apiary,['eipjəri],n.,养蜂场，蜂房,[apiary](http://www.wordcyclopedia.com/english?apiary)
aplomb,['æplɔ:ŋ],n.,沉着，镇静,[aplomb](http://www.wordcyclopedia.com/english?aplomb)
apocalyptic,[əpɔkə'liptik],a.,预示世界末日的；启示的,[apocalyptic](http://www.wordcyclopedia.com/english?apocalyptic)
apocrypha,[ə'pɔkrifə],n.,伪经，伪书,[apocrypha](http://www.wordcyclopedia.com/english?apocrypha)
apocryphal,[ə'pɔkrif(ə)l],a.,假冒的，虚假的,[apocryphal](http://www.wordcyclopedia.com/english?apocryphal)
apogee,['æpəudʒi:],n.,远地点,[apogee](http://www.wordcyclopedia.com/english?apogee)
apologize,[ə'pɔlədʒaiz],v.,道歉；辩解,[apologize](http://www.wordcyclopedia.com/english?apologize)
apoplectic,[ˌæpəu'plektik],a.,中风的；愤怒的,[apoplectic](http://www.wordcyclopedia.com/english?apoplectic)
apostasy,[ə'pɔstəsi],n.,背教，脱党,[apostasy](http://www.wordcyclopedia.com/english?apostasy)
apostate,[ə'pɔstit],n.,背教者；变节者,[apostate](http://www.wordcyclopedia.com/english?apostate)
apostrophe,[ə'pɔstrəfi],n.,书写中撇号(’)(表示省略或所有格),[apostrophe](http://www.wordcyclopedia.com/english?apostrophe)
apothecary,[ə'pɔθikəri],n.,药剂师,[apothecary](http://www.wordcyclopedia.com/english?apothecary)
appall,[ə'pɔ:l],v.,使惊骇，使恐怖,[appall](http://www.wordcyclopedia.com/english?appall)
apparatus,[ˌæpə'reitəs],n.,仪器，设备,[apparatus](http://www.wordcyclopedia.com/english?apparatus)
apparel,[ə'pærəl],n.,(精致的)衣服,[apparel](http://www.wordcyclopedia.com/english?apparel)
apparition,[ˌæpə'riʃən],n.,幽灵，神奇的现象,[apparition](http://www.wordcyclopedia.com/english?apparition)
appeal,[ə'pi:l],v.,恳求；吸引；上诉,[appeal](http://www.wordcyclopedia.com/english?appeal)
appease,[ə'pi:z],v.,使平静，安抚,[appease](http://www.wordcyclopedia.com/english?appease)
appellation,[ˌæpe'leiʃən],n.,名称，称呼,[appellation](http://www.wordcyclopedia.com/english?appellation)
appetite,['æpitait],n.,欲望，食欲，爱好,[appetite](http://www.wordcyclopedia.com/english?appetite)
appetizer,['æpitaizə(r)],n.,开胃品,[appetizer](http://www.wordcyclopedia.com/english?appetizer)
appetizing,['æpitaiziŋ],a.,美味可口的，促进食欲的,[appetizing](http://www.wordcyclopedia.com/english?appetizing)
applaud,[ə'plɔ:d],v.,鼓掌表示欢迎或赞赏,[applaud](http://www.wordcyclopedia.com/english?applaud)
applause,[ə'plɔ:z],n.,鼓掌，喝彩,[applause](http://www.wordcyclopedia.com/english?applause)
applicable,['æplikəbl],a.,生效的，适合的,[applicable](http://www.wordcyclopedia.com/english?applicable)
applicant,['æplikənt],n.,申请人,[applicant](http://www.wordcyclopedia.com/english?applicant)
application,[ˌæpli'keiʃən],n.,请求，申请；应用，应用程序,[application](http://www.wordcyclopedia.com/english?application)
appoint,[ə'pɔint],v.,任命，指定；约会,[appoint](http://www.wordcyclopedia.com/english?appoint)
apposite,['æpəzit],a.,适当的，恰当的,[apposite](http://www.wordcyclopedia.com/english?apposite)
appraise,[ə'preiz],v.,评价，鉴定,[appraise](http://www.wordcyclopedia.com/english?appraise)
appreciable,[ə'pri:ʃiəbl],a.,明显的，可观的,[appreciable](http://www.wordcyclopedia.com/english?appreciable)
appreciate,[ə'pri:ʃieit],v.,欣赏；感激,[appreciate](http://www.wordcyclopedia.com/english?appreciate)
apprehend,[ˌæpri'hend],v.,逮捕；恐惧,[apprehend](http://www.wordcyclopedia.com/english?apprehend)
apprehensive,[ˌæpri'hensiv],a.,有眼力的；害怕的,[apprehensive](http://www.wordcyclopedia.com/english?apprehensive)
apprentice,[ə'prentis],n.,学徒,[apprentice](http://www.wordcyclopedia.com/english?apprentice)
apprise,[ə'praiz],v.,通知，告诉,[apprise](http://www.wordcyclopedia.com/english?apprise)
approach,[ə'prəutʃ],v.,方法,[approach](http://www.wordcyclopedia.com/english?approach)
approbation,[ˌæprə'beiʃən],n.,称赞，认可,[approbation](http://www.wordcyclopedia.com/english?approbation)
appropriate,[ə'prəuprieit],v.,恰当的,[appropriate](http://www.wordcyclopedia.com/english?appropriate)
approximate,[ə'prɔksimeit],a.,大约的，估计的,[approximate](http://www.wordcyclopedia.com/english?approximate)
apron,['eiprən],n.,围裙,[apron](http://www.wordcyclopedia.com/english?apron)
apropos,['æprəpəu],a.,适宜的(地)；有关,[apropos](http://www.wordcyclopedia.com/english?apropos)
apt,[æpt],a.,易于„的；恰当的；聪明的,[apt](http://www.wordcyclopedia.com/english?apt)
aptitude,['æptitju:d],n.,适宜；才能，资质,[aptitude](http://www.wordcyclopedia.com/english?aptitude)
aquatic,[ə'kwætik],a.,水生的，水中的,[aquatic](http://www.wordcyclopedia.com/english?aquatic)
aqueduct,['ækwiˌdʌkt],n.,引水渠；高架渠,[aqueduct](http://www.wordcyclopedia.com/english?aqueduct)
aquifer,['ækwifə],n.,含水土层,[aquifer](http://www.wordcyclopedia.com/english?aquifer)
arabesque,[ˌærə'besk],n.,蔓藤图饰,[arabesque](http://www.wordcyclopedia.com/english?arabesque)
arable,['ærəbl],a.,可耕的，适合种植的,[arable](http://www.wordcyclopedia.com/english?arable)
arbiter,['ɑ:bitə],n.,权威人士，泰斗,[arbiter](http://www.wordcyclopedia.com/english?arbiter)
arbitrary,['ɑ:bitrəri],a.,专横的，不理智的,[arbitrary](http://www.wordcyclopedia.com/english?arbitrary)
arbitrate,['ɑ:bitreit],v.,仲裁，公断,[arbitrate](http://www.wordcyclopedia.com/english?arbitrate)
arboreal,[ɑ:'bɔ:riəl],a.,树木的,[arboreal](http://www.wordcyclopedia.com/english?arboreal)
arboretum,[ˌɑ:bə'ri:təm],n.,植物园,[arboretum](http://www.wordcyclopedia.com/english?arboretum)
arcane,[ɑ:'kein],a.,神秘的，秘密的,[arcane](http://www.wordcyclopedia.com/english?arcane)
arch,[ɑ:tʃ],n.,使成拱形,[arch](http://www.wordcyclopedia.com/english?arch)
archaeology,[ˌɑ:ki'ɔlədʒi],n.,考古学,[archaeology](http://www.wordcyclopedia.com/english?archaeology)
archetype,['ɑ:kitaip],n.,原型；典型例子,[archetype](http://www.wordcyclopedia.com/english?archetype)
archipelago,[ˌɑ:ki'peliɡəu],n.,群岛,[archipelago](http://www.wordcyclopedia.com/english?archipelago)
architect,['ɑ:kitekt],n.,建筑师,[architect](http://www.wordcyclopedia.com/english?architect)
archive,['ɑ:kaiv],n.,档案室,[archive](http://www.wordcyclopedia.com/english?archive)
arctic,['ɑ:ktik],a.,北极的；极寒的,[arctic](http://www.wordcyclopedia.com/english?arctic)
ardent,['ɑ:dənt],a.,热心的，热烈的,[ardent](http://www.wordcyclopedia.com/english?ardent)
arena,[ə'ri:nə],n.,(角斗的)竞技场,[arena](http://www.wordcyclopedia.com/english?arena)
argot,['ɑ:ɡəu],n.,隐语，黑话,[argot](http://www.wordcyclopedia.com/english?argot)
aria,['ɑ:riə],n.,独唱曲，咏叹调,[aria](http://www.wordcyclopedia.com/english?aria)
arid,['ærid],a.,干旱的；枯燥的,[arid](http://www.wordcyclopedia.com/english?arid)
aristocracy,[ˌæris'tɔkrəsi],n.,贵族；贵族政府，贵族统治,[aristocracy](http://www.wordcyclopedia.com/english?aristocracy)
armada,[ɑ:'mɑ:də],n.,舰队,[armada](http://www.wordcyclopedia.com/english?armada)
armistice,['ɑ:mistis],n.,休战，停战,[armistice](http://www.wordcyclopedia.com/english?armistice)
armory,['ɑ:məri],n.,军械库,[armory](http://www.wordcyclopedia.com/english?armory)
aroma,[ə'rəumə],n.,芳香，香气,[aroma](http://www.wordcyclopedia.com/english?aroma)
aromatic,[ˌærəu'mætik],a.,芬芳的，芳香的,[aromatic](http://www.wordcyclopedia.com/english?aromatic)
arouse,[ə'rauz],v.,唤醒；激发,[arouse](http://www.wordcyclopedia.com/english?arouse)
array,[ə'rei],v.,陈列；大批,[array](http://www.wordcyclopedia.com/english?array)
arrest,[ə'rest],v.,依法逮捕；阻止，抑制,[arrest](http://www.wordcyclopedia.com/english?arrest)
arresting,[ə'restiŋ],a.,显著的，引人注意的,[arresting](http://www.wordcyclopedia.com/english?arresting)
arrhythmic,[ə'riðmik],a.,无节奏的；不规则的,[arrhythmic](http://www.wordcyclopedia.com/english?arrhythmic)
arrogance,['ærəɡəns],n.,傲慢，自大,[arrogance](http://www.wordcyclopedia.com/english?arrogance)
arrogant,['ærəɡənt],a.,傲慢的，自大的,[arrogant](http://www.wordcyclopedia.com/english?arrogant)
arrogate,['ærəuɡeit],v.,冒称具有„权利，霸占,[arrogate](http://www.wordcyclopedia.com/english?arrogate)
arroyo,[ə'rɔiəu],n.,干涸的河床；小河,[arroyo](http://www.wordcyclopedia.com/english?arroyo)
arsenal,['ɑ:sinl],n.,军械库,[arsenal](http://www.wordcyclopedia.com/english?arsenal)
arson,['ɑ:sn],n.,纵火，放火,[arson](http://www.wordcyclopedia.com/english?arson)
artery,['ɑ:təri],n.,动脉，命脉,[artery](http://www.wordcyclopedia.com/english?artery)
arthritis,[ɑ:'θraitis],n.,关节炎,[arthritis](http://www.wordcyclopedia.com/english?arthritis)
articulate,[ɑ:'tikjulit],v.,清楚说话；连接,[articulate](http://www.wordcyclopedia.com/english?articulate)
artifact,['ɑ:tifækt],n.,人工制品,[artifact](http://www.wordcyclopedia.com/english?artifact)
artifacts,['ɑ:tifæks],n.,史前古器物,[artifacts](http://www.wordcyclopedia.com/english?artifacts)
artifice,['ɑ:tifis],n.,巧办法；诡计,[artifice](http://www.wordcyclopedia.com/english?artifice)
artificial,[ˌɑ:ti'fiʃəl],a.,人造的，假的,[artificial](http://www.wordcyclopedia.com/english?artificial)
artistry,['ɑ:tistri],n.,艺术技巧,[artistry](http://www.wordcyclopedia.com/english?artistry)
artless,['ɑ:tlis],a.,粗俗的；自然的,[artless](http://www.wordcyclopedia.com/english?artless)
ascendancy,[ə'sendənsi],n.,统治权，支配力量,[ascendancy](http://www.wordcyclopedia.com/english?ascendancy)
ascetic,[ə'setik],a.,苦行者,[ascetic](http://www.wordcyclopedia.com/english?ascetic)
ascribe,[əs'kraib],v.,归功于；归咎于,[ascribe](http://www.wordcyclopedia.com/english?ascribe)
aseptic,[æ'septik],a.,洁净的；无菌的,[aseptic](http://www.wordcyclopedia.com/english?aseptic)
asparagus,[əs'pærəɡəs],,asparagus [əs'pærəɡəs] [植]芦笋，龙须菜(可作蔬菜),[asparagus](http://www.wordcyclopedia.com/english?asparagus)
aspect,['æspekt],n.,(问题等的)方面；面貌，外表,[aspect](http://www.wordcyclopedia.com/english?aspect)
aspen,['æspən],n.,白杨,[aspen](http://www.wordcyclopedia.com/english?aspen)
asperity,[æs'periti],n.,严酷；粗鲁,[asperity](http://www.wordcyclopedia.com/english?asperity)
aspersion,[əs'pə:ʃən],n.,诽谤，中伤,[aspersion](http://www.wordcyclopedia.com/english?aspersion)
asphyxiate,[æs'fiksieit],v.,(使)无法呼吸，窒息而死,[asphyxiate](http://www.wordcyclopedia.com/english?asphyxiate)
aspirant,[əs'paiərənt],n.,有抱负者,[aspirant](http://www.wordcyclopedia.com/english?aspirant)
aspiration,[ˌæspə'reiʃən],n.,抱负，热望,[aspiration](http://www.wordcyclopedia.com/english?aspiration)
aspire,[əs'paiə],v.,向往，有志于,[aspire](http://www.wordcyclopedia.com/english?aspire)
assail,[ə'seil],v.,(评论)抨击；猛攻,[assail](http://www.wordcyclopedia.com/english?assail)
assault,[ə'sɔ:lt],n.,突然袭击；猛袭,[assault](http://www.wordcyclopedia.com/english?assault)
assay,[ə'sei],v.,试验，测定,[assay](http://www.wordcyclopedia.com/english?assay)
assemble,[ə'sembl],v.,集合，聚集；装配,[assemble](http://www.wordcyclopedia.com/english?assemble)
assent,[ə'sent],v.,同意，赞成,[assent](http://www.wordcyclopedia.com/english?assent)
assert,[ə'sə:t],v.,断言，主张,[assert](http://www.wordcyclopedia.com/english?assert)
assertive,[ə'sə:tiv],a.,过分自信的；有进取心的,[assertive](http://www.wordcyclopedia.com/english?assertive)
assertiveness,[ə'sə:tivnis],n.,过分自信,[assertiveness](http://www.wordcyclopedia.com/english?assertiveness)
assess,[ə'ses],v.,确定，评定；估计„的质量,[assess](http://www.wordcyclopedia.com/english?assess)
assessment,[ə'sesmənt],n.,估计，评价,[assessment](http://www.wordcyclopedia.com/english?assessment)
asset,['æset],n.,财产；优点，长处，可取之处,[asset](http://www.wordcyclopedia.com/english?asset)
assiduous,[ə'sidjuəs],a.,勤勉的；专心的,[assiduous](http://www.wordcyclopedia.com/english?assiduous)
assimilate,[ə'simileit],v.,同化；吸收,[assimilate](http://www.wordcyclopedia.com/english?assimilate)
associate,[ə'səuʃieit],a.,将人或事物联系起来,[associate](http://www.wordcyclopedia.com/english?associate)
assorted,[ə'sɔ:tid],a.,混杂的,[assorted](http://www.wordcyclopedia.com/english?assorted)
assuage,[ə'sweidʒ],v.,缓和，减轻,[assuage](http://www.wordcyclopedia.com/english?assuage)
assume,[ə'sju:m],v.,假定；承担,[assume](http://www.wordcyclopedia.com/english?assume)
assumption,[ə'sʌmpʃən],n.,设想；夺取,[assumption](http://www.wordcyclopedia.com/english?assumption)
assure,[ə'ʃuə],v.,向某人保证，确信,[assure](http://www.wordcyclopedia.com/english?assure)
assured,[ə'ʃuəd],a.,自信的；确定的,[assured](http://www.wordcyclopedia.com/english?assured)
asterisk,['æstərisk],n.,星号,[asterisk](http://www.wordcyclopedia.com/english?asterisk)
